0.0022769318226640626,0.002746504040366641,0.003112196804683246,0.0033388997778613606,0.0033388997778613606,0.003112196804683246,0.002746504040366641,0.0022769318226640626
0.003418079504297107,0.004122990893009043,0.004671960752421807,0.005012282222950816,0.005012282222950816,0.004671960752421807,0.004122990893009043,0.003418079504297107
0.0048202647064057485,0.005814349099082958,0.006588520687216347,0.007068450885200557,0.007068450885200557,0.006588520687216347,0.005814349099082958,0.0048202647064057485
0.006385813216085005,0.0077027610683940125,0.008728371788994046,0.009364176000537254,0.009364176000537254,0.008728371788994046,0.0077027610683940125,0.006385813216085005
0.007947272951856266,0.0095862410349342,0.010862634199461416,0.011653905325329308,0.011653905325329308,0.010862634199461416,0.0095862410349342,0.007947272951856266
0.009291303404759126,0.011207451223368612,0.012699706016582046,0.01362479568575551,0.01362479568575551,0.012699706016582046,0.011207451223368612,0.009291303404759126
0.01020450046353846,0.012308977139350512,0.013947898404289956,0.014963910641395455,0.014963910641395455,0.013947898404289956,0.012308977139350512,0.01020450046353846
0.010528426080077341,0.012699706016582053,0.014390652227093414,0.015438916154665427,0.015438916154665427,0.014390652227093414,0.012699706016582053,0.010528426080077341
0.01020450046353846,0.012308977139350512,0.013947898404289956,0.014963910641395455,0.014963910641395455,0.013947898404289956,0.012308977139350512,0.01020450046353846
0.009291303404759126,0.011207451223368612,0.012699706016582046,0.01362479568575551,0.01362479568575551,0.012699706016582046,0.011207451223368612,0.009291303404759126
0.007947272951856266,0.0095862410349342,0.010862634199461416,0.011653905325329308,0.011653905325329308,0.010862634199461416,0.0095862410349342,0.007947272951856266
0.006385813216085005,0.0077027610683940125,0.008728371788994046,0.009364176000537254,0.009364176000537254,0.008728371788994046,0.0077027610683940125,0.006385813216085005
0.0048202647064057485,0.005814349099082958,0.006588520687216347,0.007068450885200557,0.007068450885200557,0.006588520687216347,0.005814349099082958,0.0048202647064057485
0.003418079504297107,0.004122990893009043,0.004671960752421807,0.005012282222950816,0.005012282222950816,0.004671960752421807,0.004122990893009043,0.003418079504297107
0.0022769318226640626,0.002746504040366641,0.003112196804683246,0.0033388997778613606,0.0033388997778613606,0.003112196804683246,0.002746504040366641,0.0022769318226640626
